customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,paperless_billing,internet_service,avg_monthly_usage_gb,late_payments,region,churn
CUST-02328,48,23.56,1,month-to-month,bank-transfer,yes,none,14.2,0,Ontario,0
CUST-02329,16,84.36,1,one-year,electronic-check,no,fiber,363.6,1,West,0
CUST-02330,7,73.71,2,month-to-month,bank-transfer,yes,fiber,336.1,0,Atlantic,1
CUST-02331,32,62.98,2,one-year,credit-card,yes,dsl,263.7,1,Quebec,0
CUST-02332,72,33.5,1,month-to-month,electronic-check,yes,dsl,223.3,1,Atlantic,0
CUST-02333,14,69.57,0,two-year,credit-card,yes,fiber,567.3,0,Ontario,0
CUST-02334,17,82.96,1,month-to-month,bank-transfer,no,fiber,406.5,0,Ontario,0
CUST-02335,50,66.28,2,month-to-month,credit-card,yes,fiber,358.2,0,Ontario,0
CUST-02336,24,69.97,3,one-year,electronic-check,yes,dsl,244.3,2,Ontario,0
CUST-02337,48,43.17,0,two-year,electronic-check,yes,dsl,119.1,1,Ontario,0
CUST-02338,23,55.82,3,month-to-month,credit-card,yes,dsl,163.6,1,Quebec,1
CUST-02339,21,74.27,1,one-year,bank-transfer,yes,dsl,234.6,0,Quebec,0
CUST-02340,15,60.92,2,month-to-month,electronic-check,no,fiber,429.3,0,Ontario,0
CUST-02341,36,75.85,0,month-to-month,credit-card,no,fiber,398.5,0,Quebec,0
CUST-02342,14,79.14,0,month-to-month,bank-transfer,yes,fiber,320.8,1,Ontario,0
CUST-02343,20,57.96,0,one-year,electronic-check,yes,dsl,269.6,1,Ontario,0
CUST-02344,62,54.37,0,month-to-month,bank-transfer,no,dsl,158.7,0,Ontario,1
CUST-02345,72,63.8,0,one-year,electronic-check,yes,fiber,492.5,1,West,0
CUST-02346,40,75.06,1,month-to-month,bank-transfer,no,fiber,481.3,0,Quebec,0
CUST-02347,63,55.92,1,two-year,electronic-check,yes,dsl,282.8,2,West,0
CUST-02348,21,41.92,0,two-year,credit-card,no,dsl,170.0,0,Ontario,0
CUST-02349,24,68.55,1,month-to-month,credit-card,yes,dsl,160.4,1,Quebec,0
CUST-02350,34,63.44,0,month-to-month,credit-card,no,fiber,345.8,0,Atlantic,0
CUST-02351,16,23.19,2,month-to-month,mailed-check,no,none,0.0,0,Ontario,0
CUST-02352,20,50.75,1,two-year,mailed-check,yes,dsl,219.0,0,Ontario,0
CUST-02353,47,47.63,0,month-to-month,electronic-check,yes,dsl,120.6,2,Ontario,0
CUST-02354,30,54.29,0,month-to-month,credit-card,yes,dsl,216.8,2,Ontario,0
CUST-02355,26,43.95,2,month-to-month,bank-transfer,no,dsl,314.7,2,Quebec,0
CUST-02356,25,42.7,2,one-year,electronic-check,yes,none,0.0,0,Ontario,0
CUST-02357,12,71.5,1,month-to-month,electronic-check,no,dsl,78.3,2,Quebec,1
CUST-02358,33,74.11,2,month-to-month,credit-card,yes,fiber,404.9,0,Atlantic,1
CUST-02359,16,57.84,0,two-year,mailed-check,yes,fiber,319.1,1,Ontario,0
CUST-02360,6,47.41,1,month-to-month,credit-card,no,dsl,303.4,2,Ontario,1
CUST-02361,10,59.32,0,two-year,credit-card,no,dsl,197.2,1,West,0
CUST-02362,25,52.35,1,month-to-month,mailed-check,yes,fiber,378.1,0,Quebec,0
CUST-02363,44,60.06,0,month-to-month,bank-transfer,no,fiber,392.4,0,West,0
CUST-02364,53,39.7,1,two-year,bank-transfer,yes,dsl,89.5,0,Ontario,0
CUST-02365,8,58.21,2,one-year,bank-transfer,yes,dsl,275.9,2,Quebec,0
CUST-02366,41,60.7,0,one-year,mailed-check,yes,none,168.2,1,Atlantic,0
CUST-02367,72,59.76,1,month-to-month,credit-card,yes,fiber,313.0,0,Ontario,0
CUST-02368,55,65.57,3,month-to-month,electronic-check,yes,dsl,278.7,0,West,0
CUST-02369,32,51.08,1,month-to-month,bank-transfer,yes,dsl,169.1,1,Quebec,0
CUST-02370,34,59.14,0,month-to-month,credit-card,no,fiber,547.7,1,West,0
CUST-02371,31,89.42,3,month-to-month,bank-transfer,yes,fiber,284.1,1,Ontario,0
CUST-02372,19,60.68,2,month-to-month,bank-transfer,yes,none,31.2,0,Quebec,0
CUST-02373,57,77.32,1,month-to-month,credit-card,yes,fiber,405.3,1,Ontario,0
CUST-02374,13,60.81,1,month-to-month,bank-transfer,yes,dsl,246.0,0,Atlantic,1
CUST-02375,33,57.65,0,month-to-month,electronic-check,yes,dsl,195.2,0,Ontario,0
CUST-02376,6,55.44,1,month-to-month,bank-transfer,no,dsl,191.9,1,Ontario,0
CUST-02377,60,76.57,0,two-year,electronic-check,no,fiber,431.0,1,West,0
CUST-02378,32,64.1,0,one-year,electronic-check,yes,dsl,322.8,1,Ontario,0
CUST-02379,7,90.47,1,month-to-month,bank-transfer,yes,fiber,425.1,1,Quebec,1
CUST-02380,72,51.51,2,one-year,bank-transfer,yes,dsl,263.5,1,Ontario,1
CUST-02381,27,74.34,1,two-year,bank-transfer,yes,fiber,493.4,0,West,0
CUST-02382,9,56.07,6,month-to-month,bank-transfer,yes,dsl,265.5,1,Ontario,1
CUST-02383,72,67.75,1,month-to-month,credit-card,no,dsl,103.7,0,Quebec,0
CUST-02384,23,98.2,0,month-to-month,credit-card,yes,fiber,500.1,0,Quebec,1
CUST-02385,15,84.11,1,month-to-month,credit-card,yes,fiber,468.6,0,Ontario,0
CUST-02386,34,65.38,1,one-year,bank-transfer,no,dsl,88.9,0,Ontario,0
CUST-02387,10,82.53,2,two-year,mailed-check,no,fiber,421.9,1,Ontario,0
CUST-02388,19,86.31,0,month-to-month,bank-transfer,yes,fiber,635.0,0,West,1
CUST-02389,68,98.35,3,one-year,bank-transfer,no,fiber,406.7,0,Ontario,1
CUST-02390,24,20.3,0,month-to-month,bank-transfer,yes,none,0.0,1,Ontario,0
CUST-02391,40,63.3,1,one-year,electronic-check,yes,dsl,228.3,1,Ontario,1
CUST-02392,70,45.9,1,one-year,bank-transfer,yes,fiber,394.0,1,Quebec,0
CUST-02393,23,47.99,2,month-to-month,bank-transfer,yes,none,23.9,1,West,0
CUST-02394,14,78.79,0,month-to-month,electronic-check,yes,fiber,401.8,0,Quebec,0
CUST-02395,45,67.26,1,one-year,credit-card,no,fiber,474.2,2,West,0
CUST-02396,9,44.96,0,two-year,bank-transfer,yes,fiber,434.7,0,West,0
CUST-02397,13,72.85,1,month-to-month,bank-transfer,yes,fiber,605.9,1,West,1
CUST-02398,7,75.34,1,month-to-month,electronic-check,no,fiber,443.9,1,West,0
CUST-02399,67,56.34,1,month-to-month,mailed-check,no,dsl,171.1,0,Ontario,0
CUST-02400,30,66.48,1,month-to-month,electronic-check,no,fiber,527.5,0,Atlantic,1
CUST-02401,46,47.58,2,one-year,bank-transfer,no,dsl,71.8,1,West,0
CUST-02402,14,72.46,1,one-year,credit-card,no,fiber,583.8,0,Quebec,0
CUST-02403,39,64.58,3,one-year,bank-transfer,no,fiber,356.0,1,Ontario,0
CUST-02404,40,81.5,1,two-year,electronic-check,yes,fiber,541.4,1,Ontario,0
CUST-02405,72,56.17,1,one-year,mailed-check,yes,dsl,313.8,1,Quebec,0
CUST-02406,43,38.89,0,month-to-month,electronic-check,yes,dsl,145.3,2,Ontario,0
CUST-02407,53,74.86,1,month-to-month,credit-card,yes,fiber,403.5,1,West,1
CUST-02408,32,77.35,1,month-to-month,electronic-check,yes,fiber,430.7,0,Ontario,1
CUST-02409,1,89.99,0,month-to-month,mailed-check,yes,fiber,492.8,0,Quebec,0
CUST-02410,36,66.75,3,two-year,electronic-check,yes,dsl,105.2,1,Ontario,0
CUST-02411,25,63.56,0,one-year,electronic-check,yes,fiber,430.7,2,Ontario,0
CUST-02412,24,71.97,0,two-year,bank-transfer,yes,dsl,163.4,0,Ontario,0
CUST-02413,20,58.45,1,month-to-month,electronic-check,yes,fiber,342.1,1,West,1
CUST-02414,24,73.3,1,month-to-month,credit-card,yes,fiber,351.2,0,Quebec,0
CUST-02415,17,64.92,3,month-to-month,credit-card,yes,dsl,200.9,0,Atlantic,1
CUST-02416,49,88.32,0,month-to-month,electronic-check,yes,fiber,449.4,2,West,0
CUST-02417,12,92.83,1,month-to-month,mailed-check,yes,fiber,375.1,0,West,0
CUST-02418,72,51.38,1,month-to-month,electronic-check,yes,none,18.7,1,Quebec,0
CUST-02419,46,71.57,0,month-to-month,bank-transfer,no,fiber,385.0,1,West,0
CUST-02420,59,79.09,1,two-year,credit-card,yes,fiber,551.1,3,Atlantic,0
CUST-02421,13,75.36,0,month-to-month,credit-card,no,fiber,431.2,1,West,0
CUST-02422,19,65.55,1,month-to-month,electronic-check,no,fiber,533.3,1,Ontario,1
CUST-02423,31,55.79,1,one-year,electronic-check,no,dsl,46.1,0,West,0
CUST-02424,29,91.88,2,month-to-month,mailed-check,no,fiber,467.4,1,Ontario,1
CUST-02425,47,44.78,0,two-year,bank-transfer,yes,none,62.7,0,Ontario,0
CUST-02426,29,78.62,1,one-year,bank-transfer,yes,dsl,178.3,0,West,0
CUST-02427,72,26.63,0,month-to-month,electronic-check,yes,none,0.0,0,West,0
CUST-02428,13,52.99,2,one-year,credit-card,yes,dsl,176.9,0,Ontario,0
CUST-02429,11,42.36,1,one-year,mailed-check,yes,none,75.1,1,Ontario,0
CUST-02430,18,64.79,1,one-year,bank-transfer,no,dsl,87.1,2,West,0
CUST-02431,24,71.77,1,two-year,credit-card,yes,fiber,499.5,1,Ontario,0
CUST-02432,62,81.41,3,one-year,credit-card,yes,fiber,467.1,1,Ontario,0
CUST-02433,38,65.33,1,one-year,mailed-check,no,dsl,167.8,0,West,0
CUST-02434,2,58.43,0,month-to-month,electronic-check,yes,fiber,421.5,0,West,0
CUST-02435,2,64.91,2,one-year,electronic-check,yes,dsl,195.3,1,Quebec,0
CUST-02436,26,84.27,0,two-year,electronic-check,yes,fiber,581.0,0,Quebec,0
CUST-02437,20,60.11,0,one-year,bank-transfer,yes,dsl,219.6,1,Ontario,0
CUST-02438,27,53.68,0,one-year,electronic-check,yes,fiber,359.9,1,Ontario,0
CUST-02439,24,35.09,0,month-to-month,mailed-check,yes,none,0.0,0,West,0
CUST-02440,72,77.6,1,one-year,credit-card,yes,fiber,342.7,0,West,0
CUST-02441,56,63.91,2,two-year,electronic-check,yes,fiber,279.4,0,Ontario,0
CUST-02442,19,66.64,1,month-to-month,credit-card,yes,dsl,91.2,2,Ontario,0
CUST-02443,29,64.66,0,month-to-month,bank-transfer,yes,dsl,200.2,1,Ontario,0
CUST-02444,23,58.41,2,month-to-month,bank-transfer,yes,dsl,298.3,0,Ontario,1
CUST-02445,3,38.18,1,month-to-month,electronic-check,yes,none,96.6,0,Ontario,1
CUST-02446,19,75.03,0,one-year,credit-card,no,fiber,341.8,1,Ontario,0
CUST-02447,20,56.96,1,month-to-month,bank-transfer,yes,dsl,122.2,1,West,0
CUST-02448,16,59.5,0,month-to-month,electronic-check,yes,fiber,360.2,2,Ontario,0
CUST-02449,19,52.48,0,one-year,credit-card,yes,dsl,0.0,0,West,0
CUST-02450,23,73.76,1,one-year,electronic-check,yes,fiber,425.8,1,Quebec,0
CUST-02451,40,87.9,1,one-year,mailed-check,no,fiber,508.3,0,West,0
CUST-02452,17,64.27,1,one-year,credit-card,no,dsl,168.5,1,Atlantic,0
CUST-02453,68,72.46,2,one-year,credit-card,yes,dsl,82.2,1,Ontario,0
CUST-02454,13,58.25,1,one-year,mailed-check,yes,fiber,368.2,0,Ontario,0
CUST-02455,61,34.26,3,one-year,credit-card,yes,none,0.0,1,West,0
CUST-02456,36,78.78,1,month-to-month,credit-card,no,dsl,255.5,0,Ontario,0
CUST-02457,10,65.2,0,one-year,mailed-check,yes,fiber,424.5,0,Ontario,0
CUST-02458,23,48.99,0,month-to-month,mailed-check,yes,dsl,244.0,0,Ontario,0
CUST-02459,72,70.15,1,month-to-month,electronic-check,no,fiber,433.1,0,West,0
CUST-02460,13,94.19,1,month-to-month,bank-transfer,yes,fiber,460.1,1,Ontario,0
CUST-02461,72,49.95,2,two-year,mailed-check,no,dsl,110.1,1,Quebec,0
CUST-02462,41,78.85,2,one-year,electronic-check,yes,fiber,381.7,0,Quebec,0
CUST-02463,36,77.12,2,month-to-month,electronic-check,no,fiber,333.3,1,West,1
CUST-02464,39,36.75,2,one-year,electronic-check,no,dsl,241.1,0,Ontario,0
CUST-02465,22,72.84,2,month-to-month,electronic-check,yes,fiber,415.2,0,West,0
CUST-02466,13,51.19,1,one-year,bank-transfer,yes,dsl,0.0,0,West,0
CUST-02467,30,64.12,0,two-year,bank-transfer,yes,dsl,230.9,0,Quebec,0
CUST-02468,37,91.26,3,one-year,bank-transfer,yes,fiber,522.8,1,Ontario,0
CUST-02469,42,53.38,4,one-year,bank-transfer,yes,dsl,121.0,0,West,0
CUST-02470,41,69.38,2,month-to-month,bank-transfer,no,fiber,480.8,0,West,0
CUST-02471,49,83.44,0,month-to-month,bank-transfer,no,dsl,172.2,1,Ontario,0
CUST-02472,72,65.53,1,two-year,electronic-check,no,fiber,260.0,1,Ontario,0
CUST-02473,35,23.9,1,one-year,bank-transfer,yes,none,178.0,0,Ontario,0
CUST-02474,66,87.46,2,month-to-month,credit-card,yes,fiber,422.7,0,Ontario,0
CUST-02475,43,56.47,0,month-to-month,credit-card,yes,dsl,207.1,1,Ontario,0
CUST-02476,72,75.97,1,month-to-month,credit-card,yes,fiber,386.9,1,Ontario,0
CUST-02477,31,96.43,1,month-to-month,electronic-check,yes,fiber,414.9,1,Ontario,1
CUST-02478,29,58.27,0,month-to-month,bank-transfer,yes,fiber,453.7,0,West,0
CUST-02479,63,54.95,1,month-to-month,credit-card,yes,dsl,101.4,1,West,0
CUST-02480,63,25.02,0,two-year,electronic-check,yes,none,156.0,0,West,0
CUST-02481,24,76.52,1,month-to-month,credit-card,yes,fiber,511.2,2,Quebec,0
CUST-02482,42,67.19,0,month-to-month,credit-card,yes,fiber,483.9,0,Quebec,0
CUST-02483,49,60.68,4,month-to-month,electronic-check,no,fiber,427.9,1,Ontario,0
CUST-02484,47,80.69,2,month-to-month,bank-transfer,no,fiber,375.3,1,West,1
CUST-02485,39,57.11,0,two-year,electronic-check,yes,dsl,277.6,2,Ontario,0
CUST-02486,5,24.86,1,month-to-month,electronic-check,yes,none,63.9,0,Quebec,0
CUST-02487,48,44.5,0,one-year,mailed-check,yes,dsl,156.0,0,Atlantic,0
CUST-02488,49,75.18,1,one-year,credit-card,yes,fiber,347.8,0,West,0
CUST-02489,40,55.46,0,month-to-month,electronic-check,yes,fiber,306.0,1,Ontario,1
CUST-02490,22,59.39,1,one-year,electronic-check,yes,dsl,192.4,0,West,0
CUST-02491,72,87.07,1,two-year,credit-card,no,fiber,418.8,2,Ontario,0
CUST-02492,13,64.0,1,month-to-month,mailed-check,yes,dsl,290.8,0,Ontario,0
CUST-02493,64,66.46,1,month-to-month,bank-transfer,yes,fiber,524.3,0,Ontario,0
CUST-02494,13,75.88,2,two-year,mailed-check,yes,fiber,443.3,0,Ontario,0
CUST-02495,59,43.86,1,two-year,electronic-check,no,dsl,183.1,0,West,0
CUST-02496,14,74.43,3,month-to-month,bank-transfer,yes,fiber,342.1,0,Ontario,1
CUST-02497,57,34.57,1,month-to-month,credit-card,no,none,102.2,1,Ontario,0
CUST-02498,72,62.09,1,month-to-month,mailed-check,no,fiber,435.2,0,Atlantic,1
CUST-02499,72,79.55,1,two-year,bank-transfer,no,fiber,491.4,1,Quebec,0
CUST-02500,72,52.24,3,month-to-month,credit-card,yes,fiber,540.0,0,Ontario,1
CUST-02501,31,60.55,4,month-to-month,credit-card,yes,fiber,391.9,0,Quebec,0
CUST-02502,19,61.81,3,one-year,electronic-check,no,fiber,369.6,0,Quebec,1
CUST-02503,27,67.7,0,two-year,credit-card,no,fiber,649.8,0,Quebec,0
CUST-02504,61,70.64,0,two-year,bank-transfer,no,dsl,240.5,0,Quebec,0
CUST-02505,47,64.92,1,month-to-month,electronic-check,no,dsl,166.3,0,West,1
CUST-02506,72,74.11,1,month-to-month,credit-card,yes,fiber,545.4,2,Ontario,0
CUST-02507,20,73.61,0,two-year,bank-transfer,yes,fiber,413.8,1,Quebec,0
CUST-02508,72,72.88,1,two-year,credit-card,yes,fiber,467.7,0,Ontario,0
CUST-02509,29,71.4,1,month-to-month,mailed-check,yes,dsl,141.7,0,West,0
CUST-02510,13,37.94,1,one-year,electronic-check,yes,dsl,188.6,0,Ontario,0
CUST-02511,38,81.1,0,month-to-month,credit-card,yes,fiber,416.7,0,Ontario,1
CUST-02512,46,51.66,1,month-to-month,bank-transfer,yes,dsl,126.1,1,Atlantic,1
CUST-02513,72,78.28,3,month-to-month,bank-transfer,yes,fiber,460.6,0,Quebec,0
CUST-02514,20,78.33,2,month-to-month,mailed-check,yes,fiber,385.7,0,Ontario,1
CUST-02515,38,80.7,1,month-to-month,bank-transfer,yes,fiber,489.0,1,Ontario,1
CUST-02516,31,54.63,0,two-year,bank-transfer,yes,none,0.0,1,Ontario,0
CUST-02517,24,58.6,1,month-to-month,mailed-check,yes,fiber,293.8,1,Atlantic,0
CUST-02518,72,83.56,0,month-to-month,credit-card,no,fiber,492.8,0,Quebec,0
CUST-02519,47,72.33,0,month-to-month,bank-transfer,yes,fiber,494.2,0,Ontario,0
CUST-02520,3,52.16,2,month-to-month,credit-card,yes,dsl,381.6,0,Quebec,0
CUST-02521,39,94.35,1,month-to-month,electronic-check,yes,fiber,441.5,0,Ontario,1
CUST-02522,7,80.37,1,one-year,bank-transfer,yes,fiber,455.6,0,Ontario,0
CUST-02523,36,68.62,1,month-to-month,mailed-check,yes,fiber,480.7,1,West,1
CUST-02524,8,67.05,3,one-year,bank-transfer,no,dsl,276.7,0,Ontario,0
CUST-02525,47,72.52,0,two-year,credit-card,yes,fiber,521.4,2,West,0
CUST-02526,7,33.45,2,month-to-month,electronic-check,no,none,39.1,0,West,0
CUST-02527,14,66.64,1,two-year,electronic-check,yes,fiber,437.2,0,Ontario,0
CUST-02528,54,76.2,0,two-year,electronic-check,yes,fiber,511.6,3,West,0
CUST-02529,31,31.55,0,two-year,electronic-check,no,none,5.7,2,West,0
CUST-02530,9,58.63,3,one-year,credit-card,no,dsl,80.4,0,Quebec,1
CUST-02531,72,82.31,1,one-year,electronic-check,yes,fiber,312.4,2,Quebec,0
CUST-02532,22,58.16,0,one-year,credit-card,yes,dsl,165.1,0,Ontario,0
CUST-02533,26,77.75,0,one-year,credit-card,yes,dsl,200.2,1,Ontario,0
CUST-02534,27,73.14,1,month-to-month,mailed-check,no,fiber,650.1,1,West,1
CUST-02535,50,71.16,1,two-year,electronic-check,yes,dsl,179.8,0,Ontario,0
CUST-02536,24,67.25,1,one-year,credit-card,yes,dsl,194.0,2,Ontario,0
CUST-02537,28,89.02,2,one-year,credit-card,yes,fiber,405.6,0,Quebec,1
CUST-02538,67,77.71,1,month-to-month,mailed-check,no,dsl,242.6,0,Ontario,1
CUST-02539,62,54.51,2,month-to-month,credit-card,yes,fiber,463.8,0,West,0
CUST-02540,27,75.78,2,month-to-month,credit-card,no,fiber,385.7,1,West,1
CUST-02541,28,36.83,2,month-to-month,credit-card,yes,none,0.0,2,West,1
CUST-02542,1,58.17,1,month-to-month,credit-card,yes,dsl,155.8,0,Ontario,0
CUST-02543,35,52.83,1,month-to-month,credit-card,yes,dsl,118.3,1,Quebec,0
CUST-02544,56,51.29,0,month-to-month,mailed-check,yes,dsl,170.4,1,West,0
CUST-02545,23,45.45,1,month-to-month,bank-transfer,yes,dsl,202.0,0,Ontario,1
CUST-02546,72,74.02,0,month-to-month,bank-transfer,yes,fiber,397.4,0,West,0
CUST-02547,6,47.81,3,two-year,electronic-check,yes,none,135.6,0,Quebec,0
CUST-02548,15,51.82,2,month-to-month,bank-transfer,no,dsl,288.5,1,Ontario,1
CUST-02549,71,53.55,0,month-to-month,electronic-check,yes,dsl,170.5,0,Ontario,0
CUST-02550,54,65.67,0,month-to-month,electronic-check,yes,fiber,358.0,1,West,0
CUST-02551,5,62.56,1,month-to-month,electronic-check,yes,fiber,437.5,2,Ontario,1
CUST-02552,7,70.52,1,month-to-month,electronic-check,yes,fiber,428.6,1,West,1
CUST-02553,47,76.6,1,one-year,electronic-check,yes,fiber,434.7,0,Quebec,1
CUST-02554,41,86.2,2,two-year,electronic-check,yes,fiber,406.2,0,Ontario,1
CUST-02555,25,44.48,1,month-to-month,electronic-check,no,dsl,100.8,1,West,1
CUST-02556,72,56.68,0,one-year,credit-card,no,dsl,193.0,1,Quebec,0
CUST-02557,18,85.37,0,month-to-month,electronic-check,yes,fiber,410.2,0,Ontario,0
CUST-02558,3,60.62,1,month-to-month,electronic-check,yes,fiber,417.7,1,Atlantic,1
CUST-02559,50,70.3,2,month-to-month,credit-card,no,dsl,198.0,0,West,1
CUST-02560,57,68.39,2,month-to-month,electronic-check,yes,fiber,434.1,2,Quebec,1
CUST-02561,19,45.47,0,one-year,credit-card,yes,none,18.1,1,West,0
CUST-02562,11,70.71,0,one-year,credit-card,yes,fiber,406.2,1,Quebec,0
CUST-02563,3,77.82,3,one-year,electronic-check,yes,fiber,470.6,1,Quebec,0
CUST-02564,31,89.89,2,month-to-month,credit-card,yes,fiber,379.0,0,Ontario,0
CUST-02565,39,36.73,0,one-year,bank-transfer,no,none,0.0,1,Ontario,0
CUST-02566,60,83.46,1,month-to-month,bank-transfer,yes,fiber,364.4,1,Quebec,0
CUST-02567,41,59.88,1,month-to-month,mailed-check,yes,dsl,132.5,0,Quebec,0
CUST-02568,20,64.75,2,month-to-month,bank-transfer,yes,fiber,330.5,0,West,0
CUST-02569,35,71.47,2,one-year,electronic-check,yes,fiber,296.1,1,Quebec,0
CUST-02570,62,54.81,0,two-year,electronic-check,no,dsl,232.8,0,Quebec,0
CUST-02571,39,58.18,2,month-to-month,electronic-check,no,fiber,548.3,0,West,0
CUST-02572,56,77.82,1,month-to-month,mailed-check,no,fiber,487.4,0,Atlantic,1
CUST-02573,12,79.91,0,one-year,electronic-check,yes,fiber,398.9,2,Ontario,0
CUST-02574,48,65.53,2,two-year,bank-transfer,no,dsl,44.1,1,West,0
CUST-02575,41,88.01,2,month-to-month,mailed-check,yes,fiber,456.3,2,West,1
CUST-02576,24,83.02,0,one-year,bank-transfer,yes,fiber,303.4,1,Ontario,0
CUST-02577,63,31.67,1,one-year,credit-card,yes,none,4.6,0,Ontario,0
CUST-02578,72,52.9,0,two-year,credit-card,yes,dsl,122.0,0,Ontario,0
CUST-02579,5,65.81,0,month-to-month,electronic-check,yes,dsl,0.0,0,West,0
CUST-02580,25,61.09,0,two-year,credit-card,no,dsl,315.8,0,Quebec,0
CUST-02581,29,56.81,1,month-to-month,bank-transfer,no,dsl,83.3,0,Quebec,0
CUST-02582,31,63.82,1,two-year,bank-transfer,yes,fiber,409.8,0,West,0
CUST-02583,18,67.43,0,month-to-month,bank-transfer,yes,fiber,429.0,0,Ontario,0
CUST-02584,7,63.12,0,month-to-month,credit-card,yes,dsl,150.0,0,Ontario,0
CUST-02585,26,36.52,3,month-to-month,electronic-check,yes,dsl,229.5,0,West,1
CUST-02586,29,20.0,1,month-to-month,bank-transfer,yes,none,0.0,1,Atlantic,0
CUST-02587,24,64.28,0,month-to-month,credit-card,yes,dsl,222.5,0,West,1
CUST-02588,30,67.4,1,month-to-month,bank-transfer,yes,fiber,467.1,0,Ontario,0
CUST-02589,36,77.92,1,month-to-month,bank-transfer,yes,fiber,322.9,0,Ontario,0
CUST-02590,26,73.56,1,month-to-month,electronic-check,no,dsl,210.0,0,Ontario,0
CUST-02591,18,62.36,1,one-year,bank-transfer,no,fiber,350.4,0,Quebec,0
CUST-02592,30,39.47,0,two-year,credit-card,yes,dsl,90.9,0,Ontario,0
CUST-02593,38,54.1,0,one-year,electronic-check,yes,dsl,214.7,0,West,0
CUST-02594,32,65.81,1,month-to-month,bank-transfer,yes,fiber,405.3,1,West,0
CUST-02595,72,56.73,1,month-to-month,credit-card,yes,dsl,221.7,0,Ontario,0
CUST-02596,40,62.65,1,two-year,electronic-check,no,dsl,222.4,0,Ontario,0
CUST-02597,31,41.43,1,month-to-month,electronic-check,yes,none,0.0,2,Ontario,0
CUST-02598,16,73.49,0,month-to-month,electronic-check,yes,fiber,503.0,1,Quebec,1
CUST-02599,16,68.11,1,two-year,bank-transfer,yes,dsl,214.2,0,West,0
CUST-02600,24,80.04,1,two-year,bank-transfer,no,fiber,390.1,1,Ontario,0
CUST-02601,25,55.1,1,month-to-month,bank-transfer,no,dsl,178.5,1,West,0
CUST-02602,24,79.67,0,one-year,credit-card,yes,fiber,505.4,0,Ontario,0
CUST-02603,41,40.77,1,month-to-month,credit-card,no,dsl,162.8,0,Ontario,0
CUST-02604,62,49.17,2,one-year,mailed-check,yes,none,191.8,0,Atlantic,0
CUST-02605,50,57.23,1,month-to-month,electronic-check,yes,dsl,316.7,1,Ontario,0
CUST-02606,46,44.39,0,month-to-month,bank-transfer,no,dsl,199.9,0,Ontario,0
CUST-02607,14,68.63,3,one-year,credit-card,yes,fiber,420.6,0,Quebec,0
CUST-02608,68,67.89,1,month-to-month,electronic-check,yes,dsl,174.3,2,Ontario,1
CUST-02609,16,64.94,0,one-year,credit-card,yes,fiber,388.9,0,Ontario,1
CUST-02610,37,61.31,1,month-to-month,credit-card,yes,dsl,200.6,0,Ontario,0
CUST-02611,44,82.23,0,two-year,credit-card,yes,fiber,498.4,0,Ontario,0
CUST-02612,69,57.26,1,two-year,electronic-check,yes,dsl,75.3,0,Quebec,0
CUST-02613,72,63.92,2,month-to-month,electronic-check,yes,fiber,494.6,0,Ontario,0
CUST-02614,23,56.33,0,one-year,credit-card,yes,dsl,269.4,1,West,0
CUST-02615,35,42.2,2,month-to-month,credit-card,yes,dsl,238.6,0,West,1
CUST-02616,65,67.87,1,month-to-month,electronic-check,no,fiber,429.0,1,Ontario,0
CUST-02617,72,61.37,1,month-to-month,bank-transfer,no,fiber,485.1,0,Ontario,0
CUST-02618,25,56.51,0,two-year,electronic-check,yes,dsl,300.4,2,Ontario,0
CUST-02619,15,43.67,1,two-year,credit-card,yes,dsl,185.1,1,Ontario,0
CUST-02620,9,73.88,0,two-year,electronic-check,yes,fiber,442.0,2,Ontario,0
CUST-02621,6,84.9,1,two-year,mailed-check,yes,fiber,621.3,2,West,0
CUST-02622,17,85.55,1,two-year,electronic-check,yes,fiber,466.1,0,Ontario,0
CUST-02623,57,43.92,1,month-to-month,credit-card,yes,dsl,104.4,0,Quebec,0
CUST-02624,59,50.01,3,two-year,electronic-check,no,dsl,264.2,2,West,0
CUST-02625,40,81.95,2,one-year,bank-transfer,no,fiber,474.2,0,West,1
CUST-02626,24,64.39,3,month-to-month,credit-card,yes,dsl,134.3,0,Ontario,1
CUST-02627,41,50.54,0,one-year,credit-card,yes,dsl,96.2,0,Ontario,0
CUST-02628,32,51.89,1,month-to-month,mailed-check,no,dsl,210.3,1,Atlantic,1
CUST-02629,25,73.86,2,month-to-month,bank-transfer,no,fiber,434.9,0,Ontario,0
CUST-02630,39,53.75,2,month-to-month,electronic-check,yes,fiber,334.2,1,West,1
CUST-02631,23,78.52,3,month-to-month,bank-transfer,yes,fiber,432.5,1,West,1
CUST-02632,39,84.37,0,month-to-month,bank-transfer,yes,fiber,427.1,0,Quebec,0
CUST-02633,43,68.91,0,two-year,credit-card,yes,fiber,434.7,1,Ontario,0
CUST-02634,51,58.1,2,one-year,electronic-check,no,fiber,481.8,0,Ontario,0
CUST-02635,7,87.83,1,month-to-month,credit-card,yes,fiber,290.2,0,Quebec,0
CUST-02636,69,59.3,1,month-to-month,bank-transfer,yes,dsl,95.5,1,Quebec,0
CUST-02637,29,80.44,1,month-to-month,credit-card,yes,fiber,398.6,1,West,1
